episode,frame,mode,hand,valid_steps,next8_endpoint_error_mm,next8_pred_path_mm,next8_gt_path_mm
4,344,RGB,right,32,2.1051599979400635,30.21797752380371,28.317678451538086
4,344,BGR,left,32,1.018535852432251,1.6808102130889893,2.398792028427124
4,344,BGR,right,32,6.3988518714904785,24.908756256103516,28.317678451538086
4,345,RGB,left,32,0.3271907567977905,2.2547099590301514,2.1153926849365234
4,345,RGB,right,32,0.6255249381065369,28.179824829101562,28.295347213745117
4,345,BGR,left,32,0.9106277227401733,1.8452152013778687,2.1153926849365234
4,345,BGR,right,32,6.236386299133301,24.448930740356445,28.295347213745117
4,346,RGB,left,32,0.2643390893936157,2.144929885864258,2.017880916595459
4,346,RGB,right,32,1.121349573135376,27.71150016784668,28.868545532226562
4,346,BGR,left,32,0.9450806975364685,1.7315819263458252,2.017880916595459
4,346,BGR,right,32,6.4494853019714355,24.903806686401367,28.868545532226562
4,347,RGB,left,32,0.4483664631843567,2.195316791534424,1.9747824668884277
4,347,RGB,right,32,1.8738363981246948,27.11952781677246,28.0821590423584
4,347,BGR,left,32,1.0290427207946777,1.923666000366211,1.9747824668884277
4,347,BGR,right,32,8.090333938598633,22.498676300048828,28.0821590423584
4,348,RGB,left,32,0.2931565046310425,1.8682196140289307,1.7941105365753174
4,348,RGB,right,32,0.6124724745750427,25.545265197753906,25.40622329711914
4,348,BGR,left,32,1.0008538961410522,1.7251877784729004,1.7941105365753174
4,348,BGR,right,32,7.852749824523926,22.352127075195312,25.40622329711914
4,349,RGB,left,32,0.43904414772987366,1.7744091749191284,1.4373915195465088
4,349,RGB,right,32,1.8945099115371704,24.7480411529541,23.019994735717773
4,349,BGR,left,32,1.0152130126953125,1.745181679725647,1.4373915195465088
4,349,BGR,right,32,7.662666320800781,21.071653366088867,23.019994735717773
4,350,RGB,left,32,0.3437977731227875,1.4145272970199585,1.1312282085418701
4,350,RGB,right,32,0.9511966705322266,21.99549674987793,21.693281173706055
4,350,BGR,left,32,1.2417227029800415,1.608102798461914,1.1312282085418701
4,350,BGR,right,32,11.300457954406738,17.070804595947266,21.693281173706055
4,351,RGB,left,32,0.30677294731140137,1.2194384336471558,0.9598603844642639
4,351,RGB,right,32,1.0364500284194946,21.02301597595215,20.711185455322266
4,351,BGR,left,32,1.049392819404602,1.3916629552841187,0.9598603844642639
4,351,BGR,right,32,11.102797508239746,17.920867919921875,20.711185455322266
4,352,RGB,left,32,0.24707649648189545,1.058429479598999,0.8526299595832825
4,352,RGB,right,32,0.3798238933086395,19.673095703125,19.507556915283203
4,352,BGR,left,32,1.2286510467529297,1.5661840438842773,0.8526299595832825
4,352,BGR,right,32,10.832124710083008,16.17449378967285,19.507556915283203
4,353,RGB,left,32,0.20421668887138367,0.9046889543533325,0.7561595439910889
4,353,RGB,right,32,0.5505613088607788,18.364452362060547,17.990198135375977
4,353,BGR,left,32,1.2816221714019775,1.3343918323516846,0.7561595439910889
4,353,BGR,right,32,9.281198501586914,14.479333877563477,17.990198135375977
4,354,RGB,left,32,0.06268387287855148,0.6212469935417175,0.6584706902503967
4,354,RGB,right,32,0.3108839690685272,16.338136672973633,16.404037475585938
4,354,BGR,left,32,1.1444194316864014,1.1660629510879517,0.6584706902503967
4,354,BGR,right,32,8.293558120727539,13.514761924743652,16.404037475585938
4,355,RGB,left,32,0.24022383987903595,0.5278999209403992,0.5641940832138062
4,355,RGB,right,32,1.3881504535675049,16.268836975097656,14.887508392333984
4,355,BGR,left,32,1.193474292755127,1.2633143663406372,0.5641940832138062
4,355,BGR,right,32,6.833113670349121,12.274673461914062,14.887508392333984
4,356,RGB,left,32,0.1992800384759903,0.4241194725036621,0.4772358536720276
4,356,RGB,right,32,1.1713649034500122,14.4641752243042,13.782358169555664
4,356,BGR,left,32,1.0302066802978516,1.2664874792099,0.4772358536720276
4,356,BGR,right,32,6.615723133087158,10.701619148254395,13.782358169555664
4,357,RGB,left,32,0.2164001315832138,0.3987813889980316,0.43669435381889343
4,357,RGB,right,32,1.6987181901931763,13.424423217773438,13.135629653930664
4,357,BGR,left,32,1.0788331031799316,1.411144733428955,0.43669435381889343
4,357,BGR,right,32,6.890348434448242,8.3326416015625,13.135629653930664
4,358,RGB,left,32,0.12438326328992844,0.34341439604759216,0.4198574721813202
4,358,RGB,right,32,0.5547899007797241,12.12753677368164,12.212322235107422
4,358,BGR,left,32,0.8717389106750488,1.1728397607803345,0.4198574721813202
4,358,BGR,right,32,5.827756881713867,8.639062881469727,12.212322235107422
4,359,RGB,left,32,0.1340341567993164,0.2064363807439804,0.37911257147789
4,359,RGB,right,32,1.1222714185714722,11.890161514282227,10.878127098083496
4,359,BGR,left,32,0.554187536239624,0.7764820456504822,0.37911257147789
4,359,BGR,right,32,5.906105995178223,5.203311443328857,10.878127098083496
4,360,RGB,left,32,0.17824360728263855,0.15299436450004578,0.32477837800979614
4,360,RGB,right,32,0.5368112921714783,10.08647346496582,9.567219734191895
4,360,BGR,left,32,0.2779270112514496,0.20597542822360992,0.32477837800979614
4,360,BGR,right,32,6.958400726318359,2.6468467712402344,9.567219734191895
4,361,RGB,left,32,0.18450979888439178,0.4063927233219147,0.2875651717185974
4,361,RGB,right,32,1.1944878101348877,9.574868202209473,8.40238094329834
4,361,BGR,left,32,0.259416401386261,0.41694334149360657,0.2875651717185974
4,361,BGR,right,32,5.110972881317139,3.5188558101654053,8.40238094329834
4,362,RGB,left,32,0.11184750497341156,0.23359711468219757,0.2672289311885834
4,362,RGB,right,32,1.5592857599258423,8.89023208618164,7.368533134460449
4,362,BGR,left,32,0.35815125703811646,0.2870464324951172,0.2672289311885834
4,362,BGR,right,32,5.848679542541504,1.6918665170669556,7.368533134460449
4,363,RGB,left,32,0.13637803494930267,0.15583887696266174,0.25812339782714844
4,363,RGB,right,32,1.0252995491027832,7.367458820343018,6.449904441833496
4,363,BGR,left,32,0.4465314447879791,0.3416357934474945,0.25812339782714844
4,363,BGR,right,32,4.76591682434082,1.7041829824447632,6.449904441833496
4,364,RGB,left,32,0.18747875094413757,0.2511489987373352,0.27403464913368225
4,364,RGB,right,32,0.7877582907676697,6.016448974609375,5.309799671173096
4,364,BGR,left,32,0.5265224575996399,0.4157273769378662,0.27403464913368225
4,364,BGR,right,32,4.652281284332275,0.8973806500434875,5.309799671173096
4,365,RGB,left,32,0.16566655039787292,0.28583115339279175,0.26628434658050537
4,365,RGB,right,32,0.9411274790763855,4.767304420471191,3.853224039077759
4,365,BGR,left,32,0.4575721323490143,0.4232293665409088,0.26628434658050537
4,365,BGR,right,32,3.00838303565979,1.0189236402511597,3.853224039077759
4,366,RGB,left,32,0.14732933044433594,0.28472867608070374,0.2426687628030777
4,366,RGB,right,32,1.5562283992767334,4.20670747756958,2.6698927879333496
4,366,BGR,left,32,0.5495710968971252,0.5489904284477234,0.2426687628030777
4,366,BGR,right,32,1.7902876138687134,1.162704348564148,2.6698927879333496
4,367,RGB,left,32,0.13802270591259003,0.3129357099533081,0.25136107206344604
4,367,RGB,right,32,0.38421064615249634,2.256718635559082,1.9296481609344482
4,367,BGR,left,32,0.4380371868610382,0.4387921690940857,0.25136107206344604
4,367,BGR,right,32,1.2792214155197144,0.890298068523407,1.9296481609344482
4,368,RGB,left,32,0.19270189106464386,0.279130220413208,0.2784178555011749
4,368,RGB,right,32,1.4974257946014404,2.661530017852783,1.483917236328125
4,368,BGR,left,32,0.23591089248657227,0.27378490567207336,0.2784178555011749
4,368,BGR,right,32,0.43586963415145874,1.3224573135375977,1.483917236328125
4,369,RGB,left,32,0.19015926122665405,0.30788469314575195,0.3059954047203064
4,369,RGB,right,32,3.8468236923217773,4.341039657592773,1.2720050811767578
4,369,BGR,left,32,0.33628013730049133,0.4087991416454315,0.3059954047203064
4,369,BGR,right,32,0.7243277430534363,1.269963026046753,1.2720050811767578
4,370,RGB,left,32,0.024691805243492126,0.27421799302101135,0.3354736268520355
4,370,RGB,right,32,0.16648758947849274,0.9796488881111145,1.2742292881011963
4,370,BGR,left,32,0.5290006995201111,0.5379067659378052,0.3354736268520355
4,370,BGR,right,32,0.4530228078365326,0.8357950448989868,1.2742292881011963
4,371,RGB,left,32,0.1955389529466629,0.37730875611305237,0.36766380071640015
4,371,RGB,right,32,0.783829927444458,1.6625406742095947,1.4470418691635132
4,371,BGR,left,32,0.6984325051307678,0.6339669227600098,0.36766380071640015
4,371,BGR,right,32,0.5083601474761963,0.6993756294250488,1.4470418691635132
4,372,RGB,left,32,0.40370991826057434,0.29447057843208313,0.38488394021987915
4,372,RGB,right,32,3.5928900241851807,2.699549674987793,1.7254846096038818
4,372,BGR,left,32,0.44745782017707825,0.388823539018631,0.38488394021987915
4,372,BGR,right,32,2.0125536918640137,1.0918264389038086,1.7254846096038818
4,373,RGB,left,32,0.33535221219062805,0.3734705150127411,0.38224083185195923
4,373,RGB,right,32,0.6230567097663879,1.3117969036102295,2.037653923034668
4,373,BGR,left,32,0.6949501633644104,0.5569139122962952,0.38224083185195923
4,373,BGR,right,32,1.2928612232208252,0.8935480713844299,2.037653923034668
4,374,RGB,left,32,0.37436866760253906,0.35783594846725464,0.3738045394420624
4,374,RGB,right,32,1.0697557926177979,1.3279838562011719,2.314216136932373
4,374,BGR,left,32,0.5722064971923828,0.4676651656627655,0.3738045394420624
4,374,BGR,right,32,2.1387500762939453,0.3926452398300171,2.314216136932373
4,375,RGB,left,31,0.3390786051750183,0.3520313799381256,0.36469370126724243
4,375,RGB,right,31,1.4713383913040161,1.1737068891525269,2.5046701431274414
4,375,BGR,left,31,0.6312184929847717,0.5238668322563171,0.36469370126724243
4,375,BGR,right,31,2.328932046890259,0.5913881063461304,2.5046701431274414
4,376,RGB,left,30,0.3561239242553711,0.37379103899002075,0.3584114909172058
4,376,RGB,right,30,1.3383097648620605,1.5304358005523682,2.5758676528930664
4,376,BGR,left,30,0.5562834739685059,0.4217298924922943,0.3584114909172058
4,376,BGR,right,30,2.0825300216674805,0.8456225991249084,2.5758676528930664
4,377,RGB,left,29,0.41789349913597107,0.3360115885734558,0.3523786962032318
4,377,RGB,right,29,1.0010911226272583,1.7642908096313477,2.551478862762451
4,377,BGR,left,29,0.6263654828071594,0.44486385583877563,0.3523786962032318
4,377,BGR,right,29,1.8595372438430786,1.0118674039840698,2.551478862762451
4,378,RGB,left,28,0.38087910413742065,0.22810181975364685,0.35138610005378723
4,378,RGB,right,28,2.9434924125671387,1.2369844913482666,2.444786548614502
4,378,BGR,left,28,0.4413851797580719,0.3678717613220215,0.35138610005378723
4,378,BGR,right,28,2.847888708114624,0.987611711025238,2.444786548614502
4,379,RGB,left,27,0.3958069384098053,0.3264763653278351,0.35281020402908325
4,379,RGB,right,27,1.1368181705474854,1.487805962562561,2.2834601402282715
4,379,BGR,left,27,0.6527159214019775,0.5502616167068481,0.35281020402908325
4,379,BGR,right,27,1.561957836151123,0.8685626983642578,2.2834601402282715
4,380,RGB,left,26,0.2915894091129303,0.3128190040588379,0.38678961992263794
4,380,RGB,right,26,1.4809576272964478,1.0436651706695557,2.0977468490600586
4,380,BGR,left,26,0.40641358494758606,0.4261307120323181,0.38678961992263794
4,380,BGR,right,26,1.749566674232483,0.48514479398727417,2.0977468490600586
4,381,RGB,left,25,0.3665488660335541,0.3851688504219055,0.4718104302883148
4,381,RGB,right,25,1.4861948490142822,1.0364619493484497,1.9071341753005981
4,381,BGR,left,25,0.4380544424057007,0.3030286729335785,0.4718104302883148
4,381,BGR,right,25,1.7404528856277466,0.6854705214500427,1.9071341753005981
4,382,RGB,left,24,0.4020538628101349,0.3353874683380127,0.5353507399559021
4,382,RGB,right,24,0.440238356590271,1.4222333431243896,1.7859947681427002
4,382,BGR,left,24,0.6028966903686523,0.41944631934165955,0.5353507399559021
4,382,BGR,right,24,0.7709184885025024,1.0746912956237793,1.7859947681427002
4,383,RGB,left,23,0.24010948836803436,0.35416537523269653,0.549265444278717
4,383,RGB,right,23,0.7761811017990112,1.2383757829666138,1.730280876159668
4,383,BGR,left,23,0.5825244188308716,0.46190038323402405,0.549265444278717
4,383,BGR,right,23,0.985553503036499,0.8462095856666565,1.730280876159668
4,384,RGB,left,22,0.34625107049942017,0.21267768740653992,0.5254762768745422
4,384,RGB,right,22,2.5145530700683594,1.6255626678466797,1.7356090545654297
4,384,BGR,left,22,0.41099268198013306,0.38631510734558105,0.5254762768745422
4,384,BGR,right,22,1.6430203914642334,0.7483909130096436,1.7356090545654297
4,385,RGB,left,21,0.44918981194496155,0.23418983817100525,0.5127222537994385
4,385,RGB,right,21,1.4420908689498901,1.2634469270706177,1.815835952758789
4,385,BGR,left,21,0.427555114030838,0.3255455493927002,0.5127222537994385
4,385,BGR,right,21,1.311704397201538,0.8934991359710693,1.815835952758789
4,386,RGB,left,20,0.21858595311641693,0.29284706711769104,0.5263038873672485
4,386,RGB,right,20,0.8571165800094604,0.9838518500328064,1.8754440546035767
4,386,BGR,left,20,0.4866897165775299,0.3634795546531677,0.5263038873672485
4,386,BGR,right,20,1.1685125827789307,0.8301671147346497,1.8754440546035767
4,387,RGB,left,19,0.17723840475082397,0.26494720578193665,0.5198166370391846
4,387,RGB,right,19,0.7755191326141357,1.1176517009735107,1.8577260971069336
4,387,BGR,left,19,0.4422624111175537,0.35475608706474304,0.5198166370391846
4,387,BGR,right,19,1.030974268913269,1.076725959777832,1.8577260971069336
4,388,RGB,left,18,0.29357653856277466,0.25532105565071106,0.45865729451179504
4,388,RGB,right,18,1.346680760383606,1.4697332382202148,1.8397306203842163
4,388,BGR,left,18,0.48866793513298035,0.4205659031867981,0.45865729451179504
4,388,BGR,right,18,1.0636725425720215,0.8897243738174438,1.8397306203842163
4,389,RGB,left,17,0.1315663754940033,0.25893351435661316,0.3749934732913971
4,389,RGB,right,17,1.0309603214263916,1.4801756143569946,1.894407033920288
4,389,BGR,left,17,0.3823942542076111,0.42452728748321533,0.3749934732913971
4,389,BGR,right,17,1.1192233562469482,0.9952754378318787,1.894407033920288
4,390,RGB,left,16,0.16740566492080688,0.26490527391433716,0.3321515917778015
4,390,RGB,right,16,0.7976593375205994,1.189479947090149,1.9372949600219727
4,390,BGR,left,16,0.43651559948921204,0.4032081067562103,0.3321515917778015
4,390,BGR,right,16,1.2615941762924194,0.9955303072929382,1.9372949600219727
4,391,RGB,left,15,0.20894855260849,0.2762760519981384,0.33688586950302124
4,391,RGB,right,15,0.9298734068870544,1.2858786582946777,1.959349513053894
4,391,BGR,left,15,0.4177652895450592,0.3379955291748047,0.33688586950302124
4,391,BGR,right,15,1.3088639974594116,1.0618478059768677,1.959349513053894
4,392,RGB,left,14,0.3316112458705902,0.3944303095340729,0.36424317955970764
4,392,RGB,right,14,1.0508522987365723,0.9867574572563171,1.9518849849700928
4,392,BGR,left,14,0.4717056155204773,0.38799160718917847,0.36424317955970764
4,392,BGR,right,14,1.4038900136947632,0.8319928646087646,1.9518849849700928
4,393,RGB,left,13,0.317715585231781,0.31760701537132263,0.36510396003723145
4,393,RGB,right,13,0.749642014503479,1.1680793762207031,1.8816736936569214
4,393,BGR,left,13,0.5024210214614868,0.35418373346328735,0.36510396003723145
4,393,BGR,right,13,1.2112672328948975,0.7132453918457031,1.8816736936569214
4,394,RGB,left,12,0.3731011748313904,0.28111106157302856,0.32904472947120667
4,394,RGB,right,12,0.8475114703178406,1.3271652460098267,1.8248558044433594
4,394,BGR,left,12,0.44632163643836975,0.3158709406852722,0.32904472947120667
4,394,BGR,right,12,1.329185962677002,0.5603557229042053,1.8248558044433594
4,395,RGB,left,11,0.5171235203742981,0.3062758445739746,0.3079143464565277
4,395,RGB,right,11,0.6358757615089417,1.2295737266540527,1.8121623992919922
4,395,BGR,left,11,0.5689054727554321,0.40674594044685364,0.3079143464565277
4,395,BGR,right,11,1.198781967163086,0.9900368452072144,1.8121623992919922
4,396,RGB,left,10,0.49177441000938416,0.3361928462982178,0.3069566488265991
4,396,RGB,right,10,0.6380112171173096,1.202402114868164,1.8132038116455078
4,396,BGR,left,10,0.378398597240448,0.22689439356327057,0.3069566488265991
4,396,BGR,right,10,1.1111257076263428,0.9845872521400452,1.8132038116455078
4,397,RGB,left,9,0.35824352502822876,0.2833680510520935,0.30125686526298523
4,397,RGB,right,9,0.7088009715080261,1.2813384532928467,1.8084559440612793
4,397,BGR,left,9,0.302810937166214,0.2353813499212265,0.30125686526298523
4,397,BGR,right,9,0.9712874293327332,0.9360054135322571,1.8084559440612793
4,398,RGB,left,8,0.2542426288127899,0.2738012671470642,0.28893423080444336
4,398,RGB,right,8,0.7489284873008728,1.0823644399642944,1.7291756868362427
4,398,BGR,left,8,0.1672077625989914,0.20832976698875427,0.28893423080444336
4,398,BGR,right,8,1.1254558563232422,1.074068307876587,1.7291756868362427
4,399,RGB,left,7,0.27322471141815186,0.24849697947502136,0.2342134267091751
4,399,RGB,right,7,0.4655350148677826,1.0415611267089844,1.47269868850708
4,399,BGR,left,7,0.2810978591442108,0.26402440667152405,0.2342134267091751
4,399,BGR,right,7,1.0208585262298584,0.8103177547454834,1.47269868850708
4,400,RGB,left,6,0.12305817008018494,0.21318648755550385,0.18688848614692688
4,400,RGB,right,6,0.5926079154014587,0.8447287678718567,1.2327357530593872
4,400,BGR,left,6,0.22274145483970642,0.2383214384317398,0.18688848614692688
4,400,BGR,right,6,0.6449422836303711,0.70245361328125,1.2327357530593872
4,401,RGB,left,5,0.11842302978038788,0.20502714812755585,0.15017376840114594
4,401,RGB,right,5,0.3174900412559509,0.7412167191505432,1.0156382322311401
4,401,BGR,left,5,0.1632317453622818,0.18806500732898712,0.15017376840114594
4,401,BGR,right,5,0.7170899510383606,0.6649873852729797,1.0156382322311401
4,402,RGB,left,4,0.03967365249991417,0.12614578008651733,0.11938132345676422
4,402,RGB,right,4,0.5149938464164734,0.7293907999992371,0.8405736684799194
4,402,BGR,left,4,0.2356971949338913,0.23337212204933167,0.11938132345676422
4,402,BGR,right,4,0.49655017256736755,0.5824525356292725,0.8405736684799194
4,403,RGB,left,3,0.02630871720612049,0.11132704466581345,0.09246721118688583
4,403,RGB,right,3,0.41568997502326965,0.5109891295433044,0.6972982287406921
4,403,BGR,left,3,0.1293402910232544,0.11521538347005844,0.09246721118688583
4,403,BGR,right,3,0.5320944786071777,0.39993709325790405,0.6972982287406921
4,404,RGB,left,2,0.03340074047446251,0.09831489622592926,0.07177305221557617
4,404,RGB,right,2,0.29215848445892334,0.21968726813793182,0.49820682406425476
4,404,BGR,left,2,0.08821390569210052,0.08755375444889069,0.07177305221557617
4,404,BGR,right,2,0.47799864411354065,0.2605520188808441,0.49820682406425476
4,405,RGB,left,1,0.02395334094762802,0.04600672796368599,0.040413495153188705
4,405,RGB,right,1,0.079131118953228,0.14594785869121552,0.21141092479228973
4,405,BGR,left,1,0.050296489149332047,0.03193618357181549,0.040413495153188705
4,405,BGR,right,1,0.1270563155412674,0.11843966692686081,0.21141092479228973
15,0,RGB,left,32,0.22046995162963867,0.6960743069648743,0.6436668634414673
15,0,RGB,right,32,0.8974059224128723,0.5087487101554871,0.4895981550216675
15,0,BGR,left,32,14.054709434509277,14.430495262145996,0.6436668634414673
15,0,BGR,right,32,1.266225814819336,0.8981221914291382,0.4895981550216675
15,1,RGB,left,32,0.5323290228843689,1.0718036890029907,0.7367691993713379
15,1,RGB,right,32,0.7020566463470459,0.3242824375629425,0.5406203866004944
15,1,BGR,left,32,15.618916511535645,16.07166290283203,0.7367691993713379
15,1,BGR,right,32,1.3546452522277832,1.0212271213531494,0.5406203866004944
15,2,RGB,left,32,0.25054892897605896,0.9468291401863098,0.8417227864265442
15,2,RGB,right,32,0.8317846059799194,0.38782644271850586,0.5634557604789734
15,2,BGR,left,32,15.400663375854492,15.904398918151855,0.8417227864265442
15,2,BGR,right,32,1.3260469436645508,0.8617777824401855,0.5634557604789734
15,3,RGB,left,32,0.2872764766216278,0.7026506066322327,0.9146888256072998
15,3,RGB,right,32,0.6717854738235474,0.24993199110031128,0.5602026581764221
15,3,BGR,left,32,14.477314949035645,14.993175506591797,0.9146888256072998
15,3,BGR,right,32,1.2872220277786255,0.9300287961959839,0.5602026581764221
15,4,RGB,left,32,0.349825918674469,0.9262134432792664,0.9158071875572205
15,4,RGB,right,32,0.625010073184967,0.3978648781776428,0.5336410403251648
15,4,BGR,left,32,15.306120872497559,15.823450088500977,0.9158071875572205
15,4,BGR,right,32,1.3234566450119019,0.9955568313598633,0.5336410403251648
15,5,RGB,left,32,0.4364801347255707,0.9569681882858276,0.8497036695480347
15,5,RGB,right,32,0.6319345831871033,0.45634496212005615,0.4883134365081787
15,5,BGR,left,32,15.620963096618652,16.10843849182129,0.8497036695480347
15,5,BGR,right,32,1.327886939048767,0.996696412563324,0.4883134365081787
15,6,RGB,left,32,0.3112284541130066,0.89531409740448,0.7944716811180115
15,6,RGB,right,32,0.6896655559539795,0.4195055663585663,0.48934704065322876
15,6,BGR,left,32,15.5680570602417,16.06534194946289,0.7944716811180115
15,6,BGR,right,32,1.3993237018585205,1.092241883277893,0.48934704065322876
15,7,RGB,left,32,0.29538771510124207,0.795544445514679,0.7792208194732666
15,7,RGB,right,32,0.5751511454582214,0.34286728501319885,0.4979780614376068
15,7,BGR,left,32,15.733182907104492,16.21954917907715,0.7792208194732666
15,7,BGR,right,32,1.4920923709869385,1.1452558040618896,0.4979780614376068
15,8,RGB,left,32,0.12571506202220917,0.7983051538467407,0.7701866626739502
15,8,RGB,right,32,0.4593958556652069,0.31059759855270386,0.5336353778839111
15,8,BGR,left,32,15.387008666992188,15.858503341674805,0.7701866626739502
15,8,BGR,right,32,1.2498414516448975,0.9769599437713623,0.5336353778839111
15,9,RGB,left,32,0.18765877187252045,0.6003682017326355,0.7553931474685669
15,9,RGB,right,32,0.2863149642944336,0.3562241196632385,0.5558403134346008
15,9,BGR,left,32,14.822203636169434,15.29057502746582,0.7553931474685669
15,9,BGR,right,32,1.1838312149047852,0.9863407015800476,0.5558403134346008
15,10,RGB,left,32,0.09090490639209747,0.7463372349739075,0.7338273525238037
15,10,RGB,right,32,0.37353095412254333,0.24892297387123108,0.577150821685791
15,10,BGR,left,32,14.982342720031738,15.47237491607666,0.7338273525238037
15,10,BGR,right,32,1.1214923858642578,0.9802736043930054,0.577150821685791
15,11,RGB,left,32,0.11341512203216553,0.6392489671707153,0.7320019602775574
15,11,RGB,right,32,0.33758607506752014,0.5227887034416199,0.6205900311470032
15,11,BGR,left,32,15.915084838867188,16.43405532836914,0.7320019602775574
15,11,BGR,right,32,1.2462129592895508,1.1599198579788208,0.6205900311470032
15,12,RGB,left,32,0.06782976537942886,0.7464705109596252,0.7506925463676453
15,12,RGB,right,32,0.28658685088157654,0.4973703622817993,0.634799599647522
15,12,BGR,left,32,15.088467597961426,15.615262985229492,0.7506925463676453
15,12,BGR,right,32,1.1019606590270996,0.9342331886291504,0.634799599647522
15,13,RGB,left,32,0.21493709087371826,0.649079442024231,0.7659929394721985
15,13,RGB,right,32,0.535695493221283,0.2881077527999878,0.6306334137916565
15,13,BGR,left,32,14.980934143066406,15.533926963806152,0.7659929394721985
15,13,BGR,right,32,1.2403351068496704,1.0986390113830566,0.6306334137916565
15,14,RGB,left,32,0.3463418185710907,0.4436286389827728,0.7785483598709106
15,14,RGB,right,32,0.267518013715744,0.3767184317111969,0.5948933362960815
15,14,BGR,left,32,14.152446746826172,14.687395095825195,0.7785483598709106
15,14,BGR,right,32,0.8514127135276794,0.8728134632110596,0.5948933362960815
15,15,RGB,left,32,0.3274856507778168,0.9181784987449646,0.7885823249816895
15,15,RGB,right,32,0.24786902964115143,0.5709313154220581,0.5613723993301392
15,15,BGR,left,32,15.541542053222656,16.110462188720703,0.7885823249816895
15,15,BGR,right,32,0.9515673518180847,1.0271962881088257,0.5613723993301392
15,16,RGB,left,32,0.1597849428653717,0.6609916687011719,0.7679482102394104
15,16,RGB,right,32,0.12873688340187073,0.3213120102882385,0.5084107518196106
15,16,BGR,left,32,14.687914848327637,15.238154411315918,0.7679482102394104
15,16,BGR,right,32,0.9087858200073242,1.0332176685333252,0.5084107518196106
15,17,RGB,left,32,0.040465258061885834,0.6536564826965332,0.7070069909095764
15,17,RGB,right,32,0.12511689960956573,0.31437763571739197,0.4829394519329071
15,17,BGR,left,32,15.595744132995605,16.07939338684082,0.7070069909095764
15,17,BGR,right,32,0.9723179936408997,1.0893415212631226,0.4829394519329071
15,18,RGB,left,32,0.31061339378356934,0.8149741291999817,0.6501818895339966
15,18,RGB,right,32,0.2717114984989166,0.40497544407844543,0.49548444151878357
15,18,BGR,left,32,16.637937545776367,17.06831932067871,0.6501818895339966
15,18,BGR,right,32,1.0931830406188965,1.0958523750305176,0.49548444151878357
15,19,RGB,left,32,0.603148341178894,0.799651026725769,0.6064886450767517
15,19,RGB,right,32,0.7577592730522156,0.500924289226532,0.5069094300270081
15,19,BGR,left,32,15.780165672302246,16.140554428100586,0.6064886450767517
15,19,BGR,right,32,0.8175556659698486,0.8182553648948669,0.5069094300270081
15,20,RGB,left,32,0.282529354095459,0.6456822752952576,0.5660581588745117
15,20,RGB,right,32,0.571800708770752,0.34813570976257324,0.5397486686706543
15,20,BGR,left,32,15.454968452453613,15.807247161865234,0.5660581588745117
15,20,BGR,right,32,1.082373857498169,1.0555144548416138,0.5397486686706543
15,21,RGB,left,32,0.6162958145141602,0.9186317920684814,0.5499342083930969
15,21,RGB,right,32,0.6012682914733887,0.3246545195579529,0.6013609170913696
15,21,BGR,left,32,16.254898071289062,16.62150764465332,0.5499342083930969
15,21,BGR,right,32,1.2060245275497437,1.1546199321746826,0.6013609170913696
15,22,RGB,left,32,0.8314661979675293,1.3372342586517334,0.5732885599136353
15,22,RGB,right,32,0.6330080628395081,0.49163711071014404,0.6954012513160706
15,22,BGR,left,32,16.628252029418945,17.029863357543945,0.5732885599136353
15,22,BGR,right,32,1.453015685081482,1.2063730955123901,0.6954012513160706
15,23,RGB,left,32,0.46075746417045593,0.7124767303466797,0.6780883073806763
15,23,RGB,right,32,0.8728300929069519,0.31829601526260376,0.7712642550468445
15,23,BGR,left,32,15.619590759277344,16.12220001220703,0.6780883073806763
15,23,BGR,right,32,1.4378840923309326,1.088655948638916,0.7712642550468445
15,24,RGB,left,32,0.6571159362792969,0.7839216589927673,0.931564211845398
15,24,RGB,right,32,0.9181014895439148,0.42233574390411377,0.7363201379776001
15,24,BGR,left,32,14.936788558959961,15.710206985473633,0.931564211845398
15,24,BGR,right,32,1.1713072061538696,0.8487019538879395,0.7363201379776001
15,25,RGB,left,32,0.9146673083305359,0.8276745080947876,1.3770482540130615
15,25,RGB,right,32,0.5798549056053162,0.3186095356941223,0.7278841137886047
15,25,BGR,left,32,15.680868148803711,16.939279556274414,1.3770482540130615
15,25,BGR,right,32,1.251282811164856,1.008708119392395,0.7278841137886047
15,26,RGB,left,32,1.368829369544983,0.8652510643005371,1.992173433303833
15,26,RGB,right,32,0.5120392441749573,0.3630713224411011,0.711401641368866
15,26,BGR,left,32,13.27381420135498,15.178786277770996,1.992173433303833
15,26,BGR,right,32,1.0292311906814575,0.9357088804244995,0.711401641368866
15,27,RGB,left,32,2.24002742767334,0.840014636516571,2.7136707305908203
15,27,RGB,right,32,0.3115940988063812,0.34269440174102783,0.6805990934371948
15,27,BGR,left,32,13.264212608337402,15.909921646118164,2.7136707305908203
15,27,BGR,right,32,1.0550806522369385,1.0242611169815063,0.6805990934371948
15,28,RGB,left,32,0.9885331392288208,4.195716857910156,3.3706729412078857
15,28,RGB,right,32,0.6916875839233398,0.8789084553718567,0.6675692200660706
15,28,BGR,left,32,14.057589530944824,17.365734100341797,3.3706729412078857
15,28,BGR,right,32,1.1091947555541992,1.0530171394348145,0.6675692200660706
15,29,RGB,left,32,3.6080493927001953,0.6452576518058777,3.938199520111084
