source,sequence,index,camera,red_mean,green_mean,blue_mean,luma_mean,luma_std,luma_p05,luma_p50,luma_p95,black_clip_fraction,white_clip_fraction,saturation_mean,laplacian_variance,tenengrad_mean,edge_density,fft_high_frequency_ratio,feature_knn_cosine,feature_percentile,state_knn_rms,state_percentile,matched_episode,matched_frame
reference,episode_000034,369,1,0.3986344635486603,0.3491241931915283,0.30828502774238586,0.356701523065567,0.23888759315013885,0.013720001094043255,0.35452547669410706,0.7009670734405518,0.018355389030612245,0.0,0.3743228018283844,1151.930804651412,14415.045360331633,0.07922114158163265,0.03107926994562149,,,,,,
reference,episode_000034,370,0,0.3768760561943054,0.3174947500228882,0.28689077496528625,0.32790958881378174,0.2550879418849945,0.01288627553731203,0.2556164860725403,0.7166690230369568,0.022042410714285716,1.992984693877551e-05,0.4084137976169586,755.5187193307712,11308.142299107143,0.061224489795918366,0.028491128236055374,,,,,,
reference,episode_000034,370,1,0.398816853761673,0.34914374351501465,0.3083515465259552,0.35675904154777527,0.23886239528656006,0.013720001094043255,0.3541874289512634,0.7009670734405518,0.017956792091836735,0.0,0.3734653890132904,1160.3387874681123,14397.461057079081,0.07906170280612244,0.03104916773736477,,,,,,
reference,episode_000034,371,0,0.3748190402984619,0.315414160490036,0.2846910059452057,0.32582539319992065,0.25519800186157227,0.01316941250115633,0.2508721649646759,0.7205748558044434,0.019471460459183673,0.0,0.41080769896507263,756.935175819826,11309.855229591836,0.06232063137755102,0.027793776243925095,,,,,,
reference,episode_000034,371,1,0.39875948429107666,0.34911271929740906,0.30835914611816406,0.35672521591186523,0.23877231776714325,0.013720001094043255,0.3544784486293793,0.7001333832740784,0.017817283163265307,0.0,0.3742389678955078,1154.2493842397814,14408.213289221938,0.07981903698979592,0.031082460656762123,,,,,,
reference,episode_000034,372,0,0.37239617109298706,0.313102126121521,0.282189279794693,0.323476105928421,0.2553796172142029,0.01288627553731203,0.24603529274463654,0.7239459156990051,0.019989636479591837,0.0,0.4129917025566101,751.6746120742836,11304.71751434949,0.06010841836734694,0.02772151492536068,,,,,,
reference,episode_000034,372,1,0.39886078238487244,0.34917038679122925,0.3083639442920685,0.35678836703300476,0.23881559073925018,0.013720001094043255,0.3545035421848297,0.7001333832740784,0.01739875637755102,0.0,0.3749544322490692,1154.3995544468548,14447.948182397959,0.07866310586734694,0.031134476885199547,,,,,,
reference,episode_000034,373,0,0.3695734739303589,0.31022971868515015,0.2791454792022705,0.3206019401550293,0.2552134096622467,0.012068236246705055,0.2396627515554428,0.7256466746330261,0.019870057397959183,0.0,0.41762876510620117,725.0553507707556,10894.742665816326,0.058494100765306124,0.02741529606282711,,,,,,
reference,episode_000034,373,1,0.39893078804016113,0.34931111335754395,0.3083762526512146,0.3569047749042511,0.23882776498794556,0.013720001094043255,0.35500550270080566,0.7001333832740784,0.01707987882653061,0.0,0.3747338652610779,1163.5465941768744,14457.480747767857,0.07969945790816327,0.03115834668278694,,,,,,
reference,episode_000034,374,0,0.36650407314300537,0.307013601064682,0.2757571041584015,0.31740453839302063,0.25463995337486267,0.01288627553731203,0.2342345118522644,0.7259169220924377,0.02000956632653061,0.0,0.42235898971557617,724.7118215056471,10589.883888711734,0.058713329081632654,0.0262711551040411,,,,,,
reference,episode_000034,374,1,0.39883172512054443,0.34919142723083496,0.3084748685359955,0.3568051755428314,0.23872336745262146,0.013720001094043255,0.35452547669410706,0.6998298168182373,0.01905293367346939,0.0,0.37283188104629517,1157.3284303120204,14444.36997767857,0.08025749362244898,0.031156117096543312,,,,,,
reference,episode_000034,375,0,0.36338701844215393,0.30370885133743286,0.2720945477485657,0.3141138553619385,0.2539110481739044,0.012505882419645786,0.2291286438703537,0.7258965373039246,0.019870057397959183,0.0,0.4265398681163788,695.3340797499784,10032.616629464286,0.059470663265306124,0.02473651058971882,,,,,,
reference,episode_000034,375,1,0.3989134132862091,0.34923362731933594,0.30848270654678345,0.35685327649116516,0.23871412873268127,0.013720001094043255,0.354533314704895,0.7001333832740784,0.01793686224489796,1.992984693877551e-05,0.37336069345474243,1152.6836571985364,14427.487882653062,0.07995854591836735,0.031154965981841087,,,,,,
reference,episode_000034,376,0,0.3607718050479889,0.30073365569114685,0.26911646127700806,0.31121498346328735,0.25335660576820374,0.0117647061124444,0.22513411939144135,0.7244964838027954,0.019591039540816327,0.0,0.43051278591156006,651.9567072104534,9727.083227040815,0.058314732142857144,0.024215972051024437,,,,,,
reference,episode_000034,376,1,0.39867767691612244,0.3493271768093109,0.30854514241218567,0.3568746745586395,0.2387167364358902,0.013720001094043255,0.35534822940826416,0.7001873254776001,0.018514827806122448,0.0,0.3732048273086548,1151.6667615480592,14409.201929209185,0.0790218431122449,0.03112916275858879,,,,,,
reference,episode_000034,377,0,0.3575499653816223,0.2968427836894989,0.2649599313735962,0.307447224855423,0.25263744592666626,0.012068236246705055,0.2203129529953003,0.7233591675758362,0.020487882653061226,0.0,0.4363495707511902,621.8114054202041,9423.044044961734,0.05797592474489796,0.023596709594130516,,,,,,
reference,episode_000034,377,1,0.39881205558776855,0.3493878245353699,0.30855289101600647,0.3569471538066864,0.23871180415153503,0.013720001094043255,0.3552651107311249,0.7001333832740784,0.01903300382653061,0.0,0.3718443810939789,1147.4991379797038,14362.543008609693,0.07954001913265306,0.031028585508465767,,,,,,
reference,episode_000034,378,0,0.35343852639198303,0.2924706041812897,0.2604450583457947,0.30312013626098633,0.25159120559692383,0.011218824423849583,0.21611295640468597,0.7219952940940857,0.022301498724489797,0.0,0.4408237934112549,620.8183302710523,8656.627869897959,0.05721859056122449,0.02179664932191372,,,,,,
reference,episode_000034,378,1,0.399010568857193,0.34948116540908813,0.3086410462856293,0.357062429189682,0.23873448371887207,0.013720001094043255,0.35501334071159363,0.7001333832740784,0.018355389030612245,0.0,0.3728443384170532,1155.5935150136158,14361.639987244898,0.07930086096938775,0.031018201261758804,,,,,,
reference,episode_000034,379,0,0.35030272603034973,0.28936079144477844,0.2570313513278961,0.29998281598091125,0.25090277194976807,0.011218824423849583,0.21387451887130737,0.7233591675758362,0.02198262117346939,0.0,0.44570931792259216,607.5938168819226,8567.260084502552,0.056959502551020405,0.02220652624964714,,,,,,
reference,episode_000034,379,1,0.3990843594074249,0.34957003593444824,0.30883854627609253,0.357155978679657,0.23876126110553741,0.013720001094043255,0.3549976348876953,0.7001333832740784,0.019551179846938774,0.0,0.37207645177841187,1158.7935648596024,14342.263632015307,0.07940051020408163,0.03096053935587406,,,,,,
reference,episode_000034,380,0,0.34802669286727905,0.2871127426624298,0.2547086179256439,0.2977234721183777,0.25061699748039246,0.011218824423849583,0.21109019219875336,0.7233591675758362,0.01992984693877551,0.0,0.44902458786964417,606.6848879444356,8747.188097895409,0.05604272959183673,0.023793142288923264,,,,,,
reference,episode_000034,380,1,0.39903801679611206,0.349620521068573,0.30867817997932434,0.35717061161994934,0.23873844742774963,0.013720001094043255,0.35563135147094727,0.7009670734405518,0.018395248724489797,0.0,0.37373292446136475,1158.0792339520372,14317.182437818878,0.08041693239795919,0.03087826631963253,,,,,,
reference,episode_000034,381,0,0.3460097312927246,0.28526297211647034,0.2529074251651764,0.29584163427352905,0.25051647424697876,0.011218824423849583,0.20942746102809906,0.7219952940940857,0.022161989795918366,0.0,0.4491896331310272,613.5002067324422,8928.342155612245,0.056321747448979595,0.02496214769780636,,,,,,
reference,episode_000034,381,1,0.3991485834121704,0.34956222772598267,0.3088393211364746,0.3571641147136688,0.23873117566108704,0.013720001094043255,0.35504472255706787,0.7001333832740784,0.01779735331632653,1.992984693877551e-05,0.3730628788471222,1150.0158860199851,14265.601124043367,0.0799984056122449,0.030715731903910637,,,,,,
reference,episode_000034,382,0,0.3435397148132324,0.2827860116958618,0.25036096572875977,0.2933611571788788,0.25017520785331726,0.011445490643382072,0.206298828125,0.7206484079360962,0.01975047831632653,0.0,0.4541257619857788,608.3607686641365,8976.443718112245,0.05699936224489796,0.02472170628607273,,,,,,
reference,episode_000034,382,1,0.3990321755409241,0.3495543301105499,0.3086719214916229,0.3571215271949768,0.23870868980884552,0.013720001094043255,0.355327844619751,0.7001333832740784,0.017817283163265307,0.0,0.37329113483428955,1149.1182045255389,14245.943518813776,0.0803970025510204,0.030604545027017593,,,,,,
reference,episode_000034,383,0,0.34081509709358215,0.2800213396549225,0.2474009245634079,0.29059088230133057,0.2497304379940033,0.011749019846320152,0.2026807963848114,0.7205748558044434,0.02188297193877551,0.0,0.45905277132987976,601.6773730956827,9022.890625,0.057696906887755105,0.02439255267381668,,,,,,
reference,episode_000034,383,1,0.3990916907787323,0.34957146644592285,0.3087868094444275,0.35715481638908386,0.2387390434741974,0.013720001094043255,0.3558831512928009,0.7001333832740784,0.016641422193877552,0.0,0.37375426292419434,1145.6410664419789,14209.907605229591,0.08155293367346939,0.03045170195400715,,,,,,
reference,episode_000034,384,0,0.33802682161331177,0.27738314867019653,0.24454587697982788,0.28790515661239624,0.2492033988237381,0.011445490643382072,0.19922903180122375,0.7180737257003784,0.02018893494897959,3.985969387755102e-05,0.4622541069984436,598.7179000771874,8914.137794961734,0.05799585459183673,0.024200718849897385,,,,,,
reference,episode_000034,384,1,0.3991410732269287,0.34958040714263916,0.30884143710136414,0.3571756184101105,0.23887304961681366,0.013720001094043255,0.3550243377685547,0.6998298168182373,0.018833705357142856,0.0,0.372610867023468,1149.0766590377382,14195.955357142857,0.08025749362244898,0.030358783900737762,,,,,,
reference,episode_000034,385,0,0.33531999588012695,0.27534860372543335,0.2421390563249588,0.2857007682323456,0.24858348071575165,0.012047451920807362,0.19597020745277405,0.7166533470153809,0.02018893494897959,0.0,0.4661920964717865,578.7968856369838,8908.926219706633,0.05552455357142857,0.024315260350704193,,,,,,
reference,episode_000034,385,1,0.39913520216941833,0.3495560884475708,0.30874428153038025,0.35714998841285706,0.23886720836162567,0.013720001094043255,0.3558345139026642,0.7009670734405518,0.01943160076530612,0.0,0.37288427352905273,1154.432810562941,14210.730787627552,0.08117426658163265,0.030378535389900208,,,,,,
reference,episode_000034,386,0,0.33284640312194824,0.27349504828453064,0.24034012854099274,0.28371936082839966,0.24786996841430664,0.011749019846320152,0.19324471056461334,0.7161027193069458,0.019232302295918366,3.985969387755102e-05,0.46623125672340393,580.3673671339513,9077.10546875,0.05568399234693878,0.025021521374583244,,,,,,
reference,episode_000034,386,1,0.39907392859458923,0.3496333062648773,0.3087589740753174,0.357193261384964,0.23882147669792175,0.013720001094043255,0.35583922266960144,0.7001333832740784,0.01793686224489796,0.0,0.3732067346572876,1150.9158609653205,14197.292570153062,0.0823501275510204,0.03034179098904133,,,,,,
reference,episode_000034,387,0,0.33034613728523254,0.27183422446250916,0.23810836672782898,0.2818388342857361,0.2471885234117508,0.011749019846320152,0.19178590178489685,0.7141521573066711,0.01873405612244898,0.0,0.4690679907798767,590.4992159597579,9215.859574298469,0.05683992346938776,0.025877781212329865,,,,,,
reference,episode_000034,387,1,0.3990210294723511,0.34974849224090576,0.30878520011901855,0.35726627707481384,0.2388937920331955,0.013720001094043255,0.35564157366752625,0.7009670734405518,0.01823580994897959,0.0,0.3722657561302185,1149.7090571446004,14198.333625637755,0.07991868622448979,0.03030369244515896,,,,,,
reference,episode_000034,388,0,0.32731717824935913,0.2692951560020447,0.23566734790802002,0.2792026996612549,0.24620501697063446,0.011749019846320152,0.18945804238319397,0.7115945816040039,0.01845503826530612,0.0,0.4698467254638672,608.4236168025285,9176.555444834185,0.05546476403061224,0.026432868093252182,,,,,,
reference,episode_000034,388,1,0.3991846442222595,0.3496290445327759,0.3086364269256592,0.3572049140930176,0.23885831236839294,0.013720001094043255,0.3549976348876953,0.7001333832740784,0.017916932397959183,0.0,0.3730185329914093,1142.7998573195187,14205.575294961734,0.08205117984693877,0.030314750969409943,,,,,,
reference,episode_000034,389,0,0.32412564754486084,0.26621267199516296,0.23254434764385223,0.27609413862228394,0.24496939778327942,0.011218824423849583,0.18701648712158203,0.7076729536056519,0.02138472576530612,0.0,0.47443342208862305,580.7981853870391,8626.989795918367,0.05357142857142857,0.025056280195713043,,,,,,
reference,episode_000034,389,1,0.39932146668434143,0.34978896379470825,0.308758020401001,0.3573571741580963,0.23885801434516907,0.013720001094043255,0.355629026889801,0.7009670734405518,0.01805644132653061,0.0,0.37374094128608704,1153.994025926697,14208.88137755102,0.08117426658163265,0.030332326889038086,,,,,,
reference,episode_000034,390,0,0.3215031325817108,0.263769268989563,0.22991791367530823,0.27359941601753235,0.24412481486797333,0.011218824423849583,0.1839631348848343,0.704888641834259,0.021823182397959183,0.0,0.4779590368270874,564.9625313090364,8141.4482621173465,0.05395009566326531,0.02397080510854721,,,,,,
reference,episode_000034,390,1,0.3992895483970642,0.34973758459091187,0.3088812828063965,0.35732248425483704,0.238884836435318,0.013720001094043255,0.3556266725063324,0.7001333832740784,0.018694196428571428,0.0,0.3723069429397583,1157.803396940728,14209.271285076531,0.08157286352040816,0.030383016914129257,,,,,,
reference,episode_000034,391,0,0.31933534145355225,0.26202648878097534,0.22797292470932007,0.27175164222717285,0.24342703819274902,0.011218824423849583,0.1811380386352539,0.7037513852119446,0.021823182397959183,0.0,0.48100873827934265,533.3345799555336,7730.57350127551,0.05199697066326531,0.0233136173337698,,,,,,
reference,episode_000034,391,1,0.3994717597961426,0.34978023171424866,0.3088247776031494,0.3573876917362213,0.23890173435211182,0.013720001094043255,0.3558831512928009,0.7001873254776001,0.017777423469387755,0.0,0.3739803731441498,1156.2427225998667,14212.482740752552,0.08193160076530612,0.030405893921852112,,,,,,
reference,episode_000034,392,0,0.3176274299621582,0.260677695274353,0.22663474082946777,0.27032729983329773,0.2429254949092865,0.011218824423849583,0.17945019900798798,0.7023874521255493,0.019810267857142856,0.0,0.48287802934646606,524.3937489971524,7691.199298469388,0.05309311224489796,0.023605933412909508,,,,,,
reference,episode_000034,392,1,0.39956554770469666,0.3497945964336395,0.30906757712364197,0.3574353754520416,0.23889164626598358,0.013720001094043255,0.3558831512928009,0.7001333832740784,0.018993144132653062,0.0,0.3732578754425049,1159.7441985953703,14225.945591517857,0.07946029974489796,0.03048183210194111,,,,,,
reference,episode_000034,393,0,0.3160232901573181,0.25935038924217224,0.22528284788131714,0.26893940567970276,0.24252083897590637,0.011218824423849583,0.17749649286270142,0.7009670734405518,0.021643813775510203,0.0,0.48320889472961426,516.2935258705683,7634.931800063776,0.05287388392857143,0.023708857595920563,,,,,,
reference,episode_000034,393,1,0.3994865417480469,0.3499199151992798,0.3088320791721344,0.3574911952018738,0.23894549906253815,0.013720001094043255,0.3558831512928009,0.7001333832740784,0.018176020408163265,0.0,0.3740042448043823,1152.624798462918,14213.165896045919,0.08145328443877552,0.03046558052301407,,,,,,
reference,episode_000034,394,0,0.31438130140304565,0.25806668400764465,0.22390246391296387,0.2675725221633911,0.24202686548233032,0.011218824423849583,0.17522981762886047,0.6992635130882263,0.020388233418367346,0.0,0.4846463203430176,508.34989396595347,7573.678411989796,0.052634725765306124,0.023733416572213173,,,,,,
reference,episode_000034,394,1,0.3994795083999634,0.3498395085334778,0.30874744057655334,0.35742610692977905,0.23891355097293854,0.013720001094043255,0.3556266725063324,0.7009670734405518,0.018435108418367346,0.0,0.3749171197414398,1162.1151643520295,14189.479711415815,0.08294802295918367,0.03046566992998123,,,,,,
reference,episode_000034,395,0,0.3130536675453186,0.2569850981235504,0.22280731797218323,0.2664376199245453,0.24161754548549652,0.011198431253433228,0.17340511083602905,0.6964792013168335,0.021942761479591837,0.0,0.4855261743068695,503.39610285919827,7533.192044005102,0.051279496173469385,0.02368675172328949,,,,,,
reference,episode_000034,395,1,0.3996354043483734,0.34992101788520813,0.30890318751335144,0.35752880573272705,0.23894640803337097,0.013720001094043255,0.355629026889801,0.7004007697105408,0.01793686224489796,0.0,0.374172180891037,1159.9981450303703,14200.684191645409,0.08117426658163265,0.030502159148454666,,,,,,
reference,episode_000034,396,0,0.3121120035648346,0.25593698024749756,0.2215554118156433,0.26539742946624756,0.24129806458950043,0.011218824423849583,0.17217804491519928,0.6931856870651245,0.023477359693877552,0.0,0.48939645290374756,515.3614184305302,7545.189931441327,0.051279496173469385,0.023775260895490646,,,,,,
reference,episode_000034,396,1,0.3998135030269623,0.3499651849269867,0.30906662344932556,0.3576100468635559,0.23892588913440704,0.013720001094043255,0.3564494252204895,0.7001333832740784,0.018574617346938774,0.0,0.37440168857574463,1145.6968108466742,14177.431242028062,0.08416374362244898,0.030451901257038116,,,,,,
reference,episode_000034,397,0,0.31119221448898315,0.2550961971282959,0.22091470658779144,0.26455429196357727,0.24103759229183197,0.011218824423849583,0.17053569853305817,0.6931239366531372,0.023098692602040817,0.0,0.4882271885871887,520.4806224242293,7571.476163903061,0.052455357142857144,0.023844750598073006,,,,,,
reference,episode_000034,397,1,0.39986059069633484,0.3500361144542694,0.3089570701122284,0.3576628565788269,0.23897157609462738,0.013720001094043255,0.3558831512928009,0.7009364366531372,0.01797672193877551,0.0,0.3737460970878601,1148.4178119704702,14193.70774872449,0.08071588010204081,0.030461499467492104,,,,,,
reference,episode_000034,398,0,0.31021496653556824,0.2543708384037018,0.2199515849351883,0.26375824213027954,0.2406756430864334,0.011218824423849583,0.16992393136024475,0.6919866800308228,0.020368303571428572,0.0,0.49124830961227417,525.6386816365577,7632.933354591837,0.05229591836734694,0.023938508704304695,,,,,,
reference,episode_000034,398,1,0.39978522062301636,0.3501361012458801,0.3090460002422333,0.3577248454093933,0.2389792948961258,0.013720001094043255,0.3564494252204895,0.7009670734405518,0.018016581632653062,0.0,0.3734224736690521,1138.1347928025334,14166.986527423469,0.07969945790816327,0.030421141535043716,,,,,,
reference,episode_000034,399,0,0.30944645404815674,0.2537633180618286,0.21933329105377197,0.26311567425727844,0.24038201570510864,0.011218824423849583,0.16851922869682312,0.6919866800308228,0.02100605867346939,0.0,0.48999491333961487,525.8720153465415,7659.82350127551,0.05237563775510204,0.023968081921339035,,,,,,
reference,episode_000034,399,1,0.3997158110141754,0.3500755727291107,0.309129923582077,0.3576728403568268,0.23894241452217102,0.013720001094043255,0.35590195655822754,0.7001333832740784,0.016741071428571428,0.0,0.373620867729187,1147.224203431472,14163.046117665815,0.08215082908163265,0.030455006286501884,,,,,,
reference,episode_000034,400,0,0.30872631072998047,0.2532684803009033,0.21880879998207092,0.2625708281993866,0.24015995860099792,0.011198431253433228,0.16795295476913452,0.6919866800308228,0.020946269132653062,0.0,0.49079298973083496,528.1438618393453,7710.42115752551,0.05179767219387755,0.024101952090859413,,,,,,
reference,episode_000034,400,1,0.39987578988075256,0.35008248686790466,0.30923745036125183,0.3577195405960083,0.23897497355937958,0.013720001094043255,0.3564494252204895,0.6998298168182373,0.0186344068877551,0.0,0.3724096715450287,1151.2074201008718,14182.413903061224,0.08324697066326531,0.030477549880743027,,,,,,
reference,episode_000034,401,0,0.3082433342933655,0.25278329849243164,0.21802392601966858,0.26206448674201965,0.2399149239063263,0.011218824423849583,0.16739138960838318,0.6892023682594299,0.02268016581632653,0.0,0.49296683073043823,529.5027878636969,7738.0555644132655,0.05235570790816327,0.024174561724066734,,,,,,
reference,episode_000034,401,1,0.3998569846153259,0.3501201868057251,0.30912458896636963,0.3577343821525574,0.23894071578979492,0.013720001094043255,0.3564494252204895,0.6998298168182373,0.01779735331632653,0.0,0.3747943043708801,1140.7518621172221,14175.331712372448,0.08119419642857142,0.030438436195254326,,,,,,
reference,episode_000034,402,0,0.30772262811660767,0.2522830069065094,0.2175561785697937,0.2615622282028198,0.2397690713405609,0.011218824423849583,0.1665215790271759,0.6892023682594299,0.0223812181122449,0.0,0.4949788451194763,532.6685552247511,7718.815927933673,0.05229591836734694,0.024191660806536674,,,,,,
reference,episode_000034,402,1,0.39996975660324097,0.35018402338027954,0.30923599004745483,0.3578120768070221,0.2390458583831787,0.013720001094043255,0.35641413927078247,0.7004165053367615,0.0204280931122449,0.0,0.37281176447868347,1153.1723346305062,14171.810507015307,0.08125398596938775,0.03044281341135502,,,,,,
reference,episode_000034,403,0,0.30739328265190125,0.2519091069698334,0.21713513135910034,0.2611943781375885,0.2397046536207199,0.011218824423849583,0.16573961079120636,0.6892023682594299,0.021524234693877552,0.0,0.49382856488227844,529.6669297315636,7707.358816964285,0.05229591836734694,0.02415061928331852,,,,,,
reference,episode_000034,403,1,0.400070458650589,0.35024121403694153,0.3091965913772583,0.35787147283554077,0.2390448898077011,0.013720001094043255,0.3570156991481781,0.6998298168182373,0.019870057397959183,0.0,0.3745424747467041,1156.25155831416,14154.820711096938,0.08219068877551021,0.030390771105885506,,,,,,
reference,episode_000034,404,0,0.3071872591972351,0.25146016478538513,0.21685518324375153,0.2608092725276947,0.239618718624115,0.011218824423849583,0.16492629051208496,0.6889553070068359,0.021942761479591837,0.0,0.4941478669643402,533.0856128420148,7676.73170440051,0.050880899234693876,0.024116382002830505,,,,,,
reference,episode_000034,404,1,0.4002131223678589,0.3502484858036041,0.3092973232269287,0.3579142689704895,0.23907499015331268,0.013720001094043255,0.35670748353004456,0.7003490328788757,0.01877391581632653,0.0,0.37471699714660645,1156.0426179309131,14176.487842793367,0.08320711096938775,0.030436912551522255,,,,,,
reference,episode_000034,405,0,0.30683884024620056,0.2511928379535675,0.2165692150592804,0.26052334904670715,0.23953451216220856,0.011218824423849583,0.1643553078174591,0.6883686184883118,0.021205357142857144,0.0,0.4958311915397644,530.8050391178537,7682.876434948979,0.05157844387755102,0.02415645495057106,,,,,,
reference,episode_000034,405,1,0.4001508057117462,0.3503793179988861,0.3092579245567322,0.3579917550086975,0.23908501863479614,0.013720001094043255,0.3564494252204895,0.7009670734405518,0.018395248724489797,0.0,0.3739936947822571,1164.5055848625689,14198.441964285714,0.08408402423469388,0.03046899102628231,,,,,,
reference,episode_000034,406,0,0.30639442801475525,0.25098204612731934,0.21618320047855377,0.2602502405643463,0.23936837911605835,0.011218824423849583,0.16403137147426605,0.6880651116371155,0.02210220025510204,0.0,0.4956772029399872,532.1385364572191,7682.404655612245,0.052076690051020405,0.024175802245736122,,,,,,
reference,episode_000034,406,1,0.400117963552475,0.3503890037536621,0.30951470136642456,0.3580102324485779,0.23909908533096313,0.013720001094043255,0.3567168712615967,0.7009670734405518,0.017299107142857144,0.0,0.37350133061408997,1164.478778780326,14187.851363201531,0.08374521683673469,0.030417561531066895,,,,,,
reference,episode_000034,407,0,0.30592548847198486,0.2507801949977875,0.21590104699134827,0.2599857747554779,0.2391846626996994,0.011218824423849583,0.16387882828712463,0.6874988675117493,0.019870057397959183,0.0,0.4968961179256439,537.3213741103096,7712.763073979592,0.05195711096938776,0.02433587796986103,,,,,,
reference,episode_000034,407,1,0.4003102481365204,0.3505205810070038,0.3095036447048187,0.35814449191093445,0.23910671472549438,0.013720001094043255,0.3567168712615967,0.7009670734405518,0.019511320153061226,0.0,0.37357866764068604,1164.678681536845,14206.04225127551,0.08242984693877552,0.030407162383198738,,,,,,
reference,episode_000034,408,0,0.305747389793396,0.2504556477069855,0.2155340313911438,0.2596893310546875,0.23915502429008484,0.011218824423849583,0.16297569870948792,0.6867011785507202,0.021065848214285716,0.0,0.49660569429397583,539.6641736517147,7703.043447066327,0.05177774234693878,0.024318696931004524,,,,,,
reference,episode_000034,408,1,0.40029123425483704,0.3506542146205902,0.3095512092113495,0.35823938250541687,0.23910237848758698,0.013720001094043255,0.3567168712615967,0.7001333832740784,0.01709980867346939,0.0,0.3742525279521942,1162.287696472559,14190.034199617347,0.08520009566326531,0.030377546325325966,,,,,,
reference,episode_000034,409,0,0.30560538172721863,0.250230997800827,0.21542969346046448,0.2594909071922302,0.2390812486410141,0.011218824423849583,0.16269256174564362,0.6860706806182861,0.02184311224489796,0.0,0.4969519078731537,533.2101372794676,7654.805125956633,0.051259566326530615,0.02422994188964367,,,,,,
reference,episode_000034,409,1,0.40038639307022095,0.3507576286792755,0.3096853792667389,0.35834336280822754,0.23913361132144928,0.013720001094043255,0.3570156991481781,0.7004007697105408,0.019371811224489797,0.0,0.37459680438041687,1173.2376434500145,14183.396404655612,0.0830078125,0.030394939705729485,,,,,,
reference,episode_000034,410,0,0.30549222230911255,0.250124454498291,0.215384379029274,0.25938737392425537,0.2391078770160675,0.011218824423849583,0.16236864030361176,0.6852807998657227,0.022839604591836735,0.0,0.49581924080848694,529.8354763156522,7633.116071428572,0.05201690051020408,0.02419067919254303,,,,,,
reference,episode_000034,410,1,0.4005934000015259,0.3508601188659668,0.30970850586891174,0.35846227407455444,0.23915894329547882,0.013720001094043255,0.35714471340179443,0.7009670734405518,0.018315529336734693,0.0,0.37427860498428345,1171.7096276460018,14191.832190688776,0.08199139030612244,0.03039529360830784,,,,,,
reference,episode_000034,411,0,0.30549728870391846,0.2501077950000763,0.21550050377845764,0.25938495993614197,0.2390623539686203,0.011218824423849583,0.16260001063346863,0.6852807998657227,0.022082270408163265,0.0,0.4969255030155182,534.4046289061864,7653.269371811224,0.05135921556122449,0.02423625811934471,,,,,,
reference,episode_000034,411,1,0.4006633460521698,0.3507850170135498,0.3097570538520813,0.35842692852020264,0.23918363451957703,0.013720001094043255,0.35725176334381104,0.7009670734405518,0.017717633928571428,0.0,0.37411803007125854,1169.664740492532,14188.757653061224,0.0843032525510204,0.03036978468298912,,,,,,
reference,episode_000034,412,0,0.30540311336517334,0.25001785159111023,0.21527861058712006,0.2592845857143402,0.23894843459129333,0.011218824423849583,0.16260001063346863,0.6856000423431396,0.022022480867346938,0.0,0.49749845266342163,537.2021940323474,7679.97193877551,0.049904336734693876,0.024297764524817467,,,,,,
reference,episode_000034,412,1,0.40069785714149475,0.3509058654308319,0.30979806184768677,0.3585236668586731,0.2392040640115738,0.013720001094043255,0.35788077116012573,0.7009670734405518,0.01895328443877551,0.0,0.3729802668094635,1161.933119500989,14176.27272002551,0.08149314413265306,0.030325761064887047,,,,,,
reference,episode_000034,413,0,0.305210143327713,0.25000080466270447,0.2152007818222046,0.2592257261276245,0.2389102280139923,0.011218824423849583,0.1625121533870697,0.6855435371398926,0.021544164540816327,0.0,0.49712011218070984,546.3501277285682,7689.130859375,0.05137914540816327,0.024295836687088013,,,,,,
reference,episode_000034,413,1,0.4007553458213806,0.3509109914302826,0.3098777234554291,0.35854530334472656,0.239201620221138,0.013720001094043255,0.35792234539985657,0.7009670734405518,0.01988998724489796,0.0,0.37369295954704285,1167.9595496615784,14187.263711734693,0.08426339285714286,0.03036031685769558,,,,,,
reference,episode_000034,414,0,0.3051896095275879,0.24994178116321564,0.21500274538993835,0.25916486978530884,0.23887090384960175,0.011198431253433228,0.16265177726745605,0.6867011785507202,0.02098612882653061,0.0,0.49907395243644714,543.2029575215237,7680.903180803572,0.051080197704081634,0.02427620068192482,,,,,,
reference,episode_000034,414,1,0.4007726013660431,0.3510357141494751,0.309893935918808,0.35863935947418213,0.239195317029953,0.013720001094043255,0.3580917716026306,0.7009670734405518,0.01873405612244898,0.0,0.37416428327560425,1165.8218712844434,14186.894331951531,0.08302774234693877,0.030331993475556374,,,,,,
reference,episode_000034,415,0,0.3051650822162628,0.2500777840614319,0.21536006033420563,0.2592827081680298,0.23892223834991455,0.011218824423849583,0.16265177726745605,0.6852807998657227,0.021025988520408163,0.0,0.49409183859825134,538.0482303932378,7672.797991071428,0.051638233418367346,0.02422521449625492,,,,,,
reference,episode_000034,415,1,0.4008672535419464,0.35104259848594666,0.31007274985313416,0.35867729783058167,0.23916955292224884,0.013720001094043255,0.35839998722076416,0.7009670734405518,0.01725924744897959,0.0,0.37421268224716187,1166.9935591414487,14192.288942920919,0.08252949617346939,0.030348680913448334,,,,,,
